"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"573300","22956","36 FOIL HEART CAKE CASES","1","10/28/2011 16:10","2.1","16049","United Kingdom"
"573300","22099","CARAVAN SQUARE TISSUE BOX","4","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22097","SWALLOW SQUARE TISSUE BOX","4","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22098","BOUDOIR SQUARE TISSUE BOX","6","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22094","RED RETROSPOT TISSUE BOX","6","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22091","EMPIRE TISSUE BOX","4","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22095","LADS ONLY TISSUE BOX","6","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22093","MOTORING TISSUE BOX","4","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","21169","YOU'RE CONFUSING ME METAL SIGN ","1","10/28/2011 16:10","1.69","16049","United Kingdom"
"573300","22412","METAL SIGN NEIGHBOURHOOD WITCH ","1","10/28/2011 16:10","2.1","16049","United Kingdom"
"573300","82567","AIRLINE LOUNGE,METAL SIGN","1","10/28/2011 16:10","2.1","16049","United Kingdom"
"573300","23332","IVORY WICKER HEART LARGE","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","22899","CHILDREN'S APRON DOLLY GIRL ","1","10/28/2011 16:10","2.1","16049","United Kingdom"
"573300","22951","60 CAKE CASES DOLLY GIRL DESIGN","1","10/28/2011 16:10","0.55","16049","United Kingdom"
"573300","22554","PLASTERS IN TIN WOODLAND ANIMALS","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","47504H","ENGLISH ROSE SPIRIT LEVEL ","1","10/28/2011 16:10","0.79","16049","United Kingdom"
"573300","47594A","CAROUSEL DESIGN WASHBAG","1","10/28/2011 16:10","1.95","16049","United Kingdom"
"573300","22132","RED LOVE HEART SHAPE CUP","1","10/28/2011 16:10","0.85","16049","United Kingdom"
"573300","23159","SET OF 5 PANCAKE DAY MAGNETS","1","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","10/28/2011 16:10","2.95","16049","United Kingdom"
"573300","22460","EMBOSSED GLASS TEALIGHT HOLDER","2","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","23157","SET OF 6 NATIVITY MAGNETS ","2","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","22139","RETROSPOT TEA SET CERAMIC 11 PC ","1","10/28/2011 16:10","4.95","16049","United Kingdom"
"573300","21564","PINK  HEART SHAPE LOVE BUCKET ","1","10/28/2011 16:10","2.95","16049","United Kingdom"
"573300","22195","LARGE HEART MEASURING SPOONS","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","22941","CHRISTMAS LIGHTS 10 REINDEER","1","10/28/2011 16:10","8.5","16049","United Kingdom"
"573300","47563A","RETRO LONGBOARD IRONING BOARD COVER","3","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","23082","SET 6 PAPER TABLE LANTERN HEARTS ","1","10/28/2011 16:10","3.75","16049","United Kingdom"
"573300","23109","PACK OF SIX LED TEA LIGHTS","1","10/28/2011 16:10","2.89","16049","United Kingdom"
"573300","82580","BATHROOM METAL SIGN","1","10/28/2011 16:10","0.55","16049","United Kingdom"
"573300","23156","SET OF 5 MINI GROCERY MAGNETS","1","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","23083","SET 6 PAPER TABLE LANTERN STARS ","1","10/28/2011 16:10","3.75","16049","United Kingdom"
"573300","23354","6 GIFT TAGS 50'S CHRISTMAS ","1","10/28/2011 16:10","0.83","16049","United Kingdom"
"573300","23353","6 GIFT TAGS VINTAGE CHRISTMAS ","1","10/28/2011 16:10","0.83","16049","United Kingdom"
"573300","21314","SMALL GLASS HEART TRINKET POT","1","10/28/2011 16:10","2.1","16049","United Kingdom"
"573300","22974","CHILDRENS DOLLY GIRL MUG","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","37413","ICON MUG REVOLUTIONARY","1","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22306","SILVER MUG BONE CHINA TREE OF LIFE","2","10/28/2011 16:10","1.06","16049","United Kingdom"
"573300","21035","SET/2 RED RETROSPOT TEA TOWELS ","1","10/28/2011 16:10","3.25","16049","United Kingdom"
"573300","22158","3 HEARTS HANGING DECORATION RUSTIC","2","10/28/2011 16:10","2.95","16049","United Kingdom"
"573300","21876","POTTERING MUG","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","21877","HOME SWEET HOME MUG","2","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","22224","WHITE LOVEBIRD LANTERN","2","10/28/2011 16:10","2.95","16049","United Kingdom"
"573300","21584","RETROSPOT SMALL TUBE MATCHES","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","21588","RETROSPOT GIANT TUBE MATCHES","1","10/28/2011 16:10","2.55","16049","United Kingdom"
"573300","21592","RETROSPOT CIGAR BOX MATCHES ","1","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","22315","200 RED + WHITE BENDY STRAWS","1","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","22096","PINK PAISLEY SQUARE TISSUE BOX ","1","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","23350","ROLL WRAP VINTAGE SPOT ","1","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","84347","ROTATING SILVER ANGELS T-LIGHT HLDR","4","10/28/2011 16:10","2.55","16049","United Kingdom"
"573300","23267","SET OF 4 SANTA PLACE SETTINGS","2","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","22064","PINK DOUGHNUT TRINKET POT ","4","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","84050","PINK HEART SHAPE EGG FRYING PAN","2","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","23531","WALL ART BIG LOVE ","1","10/28/2011 16:10","6.95","16049","United Kingdom"
"573300","21137","BLACK RECORD COVER FRAME","1","10/28/2011 16:10","3.75","16049","United Kingdom"
"573300","85049G","CHOCOLATE BOX RIBBONS ","1","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","85049C","ROMANTIC PINKS RIBBONS ","1","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","85049H","URBAN BLACK RIBBONS ","1","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","22077","6 RIBBONS RUSTIC CHARM","1","10/28/2011 16:10","1.95","16049","United Kingdom"
"573300","85049A","TRADITIONAL CHRISTMAS RIBBONS","2","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","22075","6 RIBBONS ELEGANT CHRISTMAS ","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","35471D","SET OF 3 BIRD LIGHT PINK FEATHER ","7","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","47518F","ICON PLACEMAT POP ART ELVIS","6","10/28/2011 16:10","0.12","16049","United Kingdom"
"573300","85034A","3 GARDENIA MORRIS BOXED CANDLES","4","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","85034C","3 ROSE MORRIS BOXED CANDLES","2","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","35001G","HAND OPEN SHAPE GOLD","1","10/28/2011 16:10","4.25","16049","United Kingdom"
"573300","22138","BAKING SET 9 PIECE RETROSPOT ","1","10/28/2011 16:10","4.95","16049","United Kingdom"
"573300","85036C","ROSE 1 WICK MORRIS BOXED CANDLE","4","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","20914","SET/5 RED RETROSPOT LID GLASS BOWLS","2","10/28/2011 16:10","2.95","16049","United Kingdom"
"573300","22558","CLOTHES PEGS RETROSPOT PACK 24 ","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","22094","RED RETROSPOT TISSUE BOX","1","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22781","GUMBALL MAGAZINE RACK","1","10/28/2011 16:10","7.65","16049","United Kingdom"
"573300","47504K","ENGLISH ROSE GARDEN SECATEURS","3","10/28/2011 16:10","0.79","16049","United Kingdom"
"573300","23084","RABBIT NIGHT LIGHT","4","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","22093","MOTORING TISSUE BOX","2","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22095","LADS ONLY TISSUE BOX","1","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22094","RED RETROSPOT TISSUE BOX","4","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22096","PINK PAISLEY SQUARE TISSUE BOX ","1","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22099","CARAVAN SQUARE TISSUE BOX","1","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22098","BOUDOIR SQUARE TISSUE BOX","3","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","21936","RED RETROSPOT PICNIC BAG","1","10/28/2011 16:10","2.95","16049","United Kingdom"
"573300","22663","JUMBO BAG DOLLY GIRL DESIGN","1","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","85099B","JUMBO BAG RED RETROSPOT","1","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","23388","WOODLAND MINI BACKPACK","1","10/28/2011 16:10","4.15","16049","United Kingdom"
"573300","22319","HAIRCLIPS FORTIES FABRIC ASSORTED","12","10/28/2011 16:10","0.65","16049","United Kingdom"
"573300","85036C","ROSE 1 WICK MORRIS BOXED CANDLE","6","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","85035C","ROSE 3 WICK MORRIS BOX CANDLE","12","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","23583","LUNCH BAG PAISLEY PARK  ","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","21787","RAIN PONCHO RETROSPOT","2","10/28/2011 16:10","0.85","16049","United Kingdom"
"573300","22994","TRAVEL CARD WALLET RETROSPOT","3","10/28/2011 16:10","0.42","16049","United Kingdom"
"573300","23004","TRAVEL CARD WALLET PANTRY","1","10/28/2011 16:10","0.42","16049","United Kingdom"
"573300","22940","FELTCRAFT CHRISTMAS FAIRY","1","10/28/2011 16:10","4.25","16049","United Kingdom"
"573300","20712","JUMBO BAG WOODLAND ANIMALS","1","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","85099F","JUMBO BAG STRAWBERRY","1","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","22386","JUMBO BAG PINK POLKADOT","1","10/28/2011 16:10","2.08","16049","United Kingdom"
"573300","23108","SET OF 10 LED DOLLY LIGHTS","2","10/28/2011 16:10","6.25","16049","United Kingdom"
"573300","21034","REX CASH+CARRY JUMBO SHOPPER","1","10/28/2011 16:10","0.95","16049","United Kingdom"
"573300","23558","LANDMARK FRAME LONDON BRIDGE ","1","10/28/2011 16:10","12.5","16049","United Kingdom"
"573300","85036C","ROSE 1 WICK MORRIS BOXED CANDLE","6","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","85034A","3 GARDENIA MORRIS BOXED CANDLES","12","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","85035C","ROSE 3 WICK MORRIS BOX CANDLE","12","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","23263","SET OF 3 WOODEN HEART DECORATIONS","2","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","47593B","SCOTTIE DOGS BABY BIB","4","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","84347","ROTATING SILVER ANGELS T-LIGHT HLDR","1","10/28/2011 16:10","2.55","16049","United Kingdom"
"573300","22556","PLASTERS IN TIN CIRCUS PARADE ","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","20675","BLUE POLKADOT BOWL","2","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","84050","PINK HEART SHAPE EGG FRYING PAN","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","22413","METAL SIGN TAKE IT OR LEAVE IT ","1","10/28/2011 16:10","2.95","16049","United Kingdom"
"573300","21905","MORE BUTTER METAL SIGN ","2","10/28/2011 16:10","0.79","16049","United Kingdom"
"573300","22116","METAL SIGN HIS DINNER IS SERVED","1","10/28/2011 16:10","0.79","16049","United Kingdom"
"573300","22115","METAL SIGN EMPIRE TEA","1","10/28/2011 16:10","0.79","16049","United Kingdom"
"573300","21169","YOU'RE CONFUSING ME METAL SIGN ","1","10/28/2011 16:10","1.69","16049","United Kingdom"
"573300","22412","METAL SIGN NEIGHBOURHOOD WITCH ","1","10/28/2011 16:10","2.1","16049","United Kingdom"
"573300","21162","TOXIC AREA  DOOR HANGER ","2","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","22551","PLASTERS IN TIN SPACEBOY","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","22557","PLASTERS IN TIN VINTAGE PAISLEY ","1","10/28/2011 16:10","1.65","16049","United Kingdom"
"573300","23570","TRADITIONAL PICK UP STICKS GAME ","1","10/28/2011 16:10","1.25","16049","United Kingdom"
"573300","23530","WALL ART ONLY ONE PERSON ","2","10/28/2011 16:10","4.95","16049","United Kingdom"
"573300","21158","MOODY GIRL DOOR HANGER ","2","10/28/2011 16:10","0.39","16049","United Kingdom"
"573300","21172","PARTY METAL SIGN ","1","10/28/2011 16:10","1.45","16049","United Kingdom"
"573300","82578","KITCHEN METAL SIGN","2","10/28/2011 16:10","0.55","16049","United Kingdom"
"573300","82580","BATHROOM METAL SIGN","2","10/28/2011 16:10","0.55","16049","United Kingdom"
"573300","22983","CARD BILLBOARD FONT","24","10/28/2011 16:10","0.42","16049","United Kingdom"
"573305","85014A","BLACK/BLUE POLKADOT UMBRELLA","1","10/28/2011 16:13","5.95","17837","United Kingdom"
"573305","22902","TOTE BAG I LOVE LONDON","12","10/28/2011 16:13","2.1","17837","United Kingdom"
"573305","85150","LADIES & GENTLEMEN METAL SIGN","5","10/28/2011 16:13","2.55","17837","United Kingdom"
"573305","22513","DOORSTOP FOOTBALL DESIGN","2","10/28/2011 16:13","3.75","17837","United Kingdom"
"573305","22510","GINGHAM BABUSHKA DOORSTOP","1","10/28/2011 16:13","3.75","17837","United Kingdom"
"573305","22508","DOORSTOP RETROSPOT HEART","2","10/28/2011 16:13","3.75","17837","United Kingdom"
"573305","79160","HEART SHAPE WIRELESS DOORBELL","1","10/28/2011 16:13","2.1","17837","United Kingdom"
"573305","22865","HAND WARMER OWL DESIGN","4","10/28/2011 16:13","2.1","17837","United Kingdom"
"573305","22633","HAND WARMER UNION JACK","4","10/28/2011 16:13","2.1","17837","United Kingdom"
"573305","21166","COOK WITH WINE METAL SIGN ","12","10/28/2011 16:13","2.08","17837","United Kingdom"
"573305","21181","PLEASE ONE PERSON METAL SIGN","12","10/28/2011 16:13","2.1","17837","United Kingdom"
"573305","21907","I'M ON HOLIDAY METAL SIGN","5","10/28/2011 16:13","2.1","17837","United Kingdom"
"573305","85152","HAND OVER THE CHOCOLATE   SIGN ","2","10/28/2011 16:13","2.1","17837","United Kingdom"
"573305","21175","GIN + TONIC DIET METAL SIGN","12","10/28/2011 16:13","2.55","17837","United Kingdom"
"573305","22115","METAL SIGN EMPIRE TEA","4","10/28/2011 16:13","0.79","17837","United Kingdom"
