"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"551868","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS","48","5/4/2011 16:29","0.29","12540","Spain"
"551868","21071","VINTAGE BILLBOARD DRINK ME MUG","12","5/4/2011 16:29","1.25","12540","Spain"
"551868","21844","RED RETROSPOT MUG","18","5/4/2011 16:29","2.95","12540","Spain"
"551868","21874","GIN AND TONIC MUG","12","5/4/2011 16:29","1.25","12540","Spain"
"551868","21877","HOME SWEET HOME MUG","12","5/4/2011 16:29","1.25","12540","Spain"
"551868","POST","POSTAGE","8","5/4/2011 16:29","28","12540","Spain"
"551869","16012","FOOD/DRINK SPONGE STICKERS","85","5/4/2011 16:36","0.21","16767","United Kingdom"
"551869","21721","CANDY SHOP  STICKER SHEET","10","5/4/2011 16:36","0.85","16767","United Kingdom"
"551869","21724","PANDA AND BUNNIES STICKER SHEET","10","5/4/2011 16:36","0.85","16767","United Kingdom"
"551869","22984","CARD GINGHAM ROSE ","12","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","22713","CARD I LOVE LONDON ","12","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","21745","GAOLERS KEYS DECORATIVE GARDEN ","12","5/4/2011 16:36","3.75","16767","United Kingdom"
"551869","21559","STRAWBERRY LUNCH BOX WITH CUTLERY","1","5/4/2011 16:36","2.55","16767","United Kingdom"
"551869","84012","MAGIC SHEEP WOOL GROWING FROM PAPER","12","5/4/2011 16:36","2.55","16767","United Kingdom"
"551869","22029","SPACEBOY BIRTHDAY CARD","36","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","22024","RAINY LADIES BIRTHDAY CARD","36","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","22025","RING OF ROSES BIRTHDAY CARD","36","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","23206","LUNCH BAG APPLE DESIGN","1","5/4/2011 16:36","1.65","16767","United Kingdom"
"551869","20727","LUNCH BAG  BLACK SKULL.","1","5/4/2011 16:36","1.65","16767","United Kingdom"
"551869","22037","ROBOT BIRTHDAY CARD","36","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","22713","CARD I LOVE LONDON ","24","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","22984","CARD GINGHAM ROSE ","12","5/4/2011 16:36","0.42","16767","United Kingdom"
"551869","23207","LUNCH BAG ALPHABET DESIGN","10","5/4/2011 16:36","1.65","16767","United Kingdom"
"551869","22748","POPPY'S PLAYHOUSE KITCHEN","10","5/4/2011 16:36","2.1","16767","United Kingdom"
"551869","22563","HAPPY STENCIL CRAFT","10","5/4/2011 16:36","1.25","16767","United Kingdom"
"551869","22562","MONSTERS STENCIL CRAFT","10","5/4/2011 16:36","1.25","16767","United Kingdom"
