"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"538351","22084","PAPER CHAIN KIT EMPIRE","1","12/10/2010 15:17","6.77","","United Kingdom"
"538351","22086","PAPER CHAIN KIT 50'S CHRISTMAS ","104","12/10/2010 15:17","6.77","","United Kingdom"
"538351","22090","PAPER BUNTING RETROSPOT","4","12/10/2010 15:17","6.77","","United Kingdom"
"538351","22110","BIRD HOUSE HOT WATER BOTTLE","38","12/10/2010 15:17","7.62","","United Kingdom"
"538351","22111","SCOTTIE DOG HOT WATER BOTTLE","10","12/10/2010 15:17","12.72","","United Kingdom"
"538351","22112","CHOCOLATE HOT WATER BOTTLE","35","12/10/2010 15:17","12.72","","United Kingdom"
"538351","22113","GREY HEART HOT WATER BOTTLE","1","12/10/2010 15:17","8.47","","United Kingdom"
"538351","22114","HOT WATER BOTTLE TEA AND SYMPATHY","68","12/10/2010 15:17","9.32","","United Kingdom"
"538351","22139","RETROSPOT TEA SET CERAMIC 11 PC ","1","12/10/2010 15:17","11.02","","United Kingdom"
"538351","22147","FELTCRAFT BUTTERFLY HEARTS","6","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22149","FELTCRAFT 6 FLOWER FRIENDS","23","12/10/2010 15:17","5.06","","United Kingdom"
"538351","22150","3 STRIPEY MICE FELTCRAFT","1","12/10/2010 15:17","5.06","","United Kingdom"
"538351","22174","PHOTO CUBE","4","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22326","ROUND SNACK BOXES SET OF4 WOODLAND ","1","12/10/2010 15:17","6.77","","United Kingdom"
"538351","22327","ROUND SNACK BOXES SET OF 4 SKULLS","2","12/10/2010 15:17","6.77","","United Kingdom"
"538351","22328","ROUND SNACK BOXES SET OF 4 FRUITS ","1","12/10/2010 15:17","6.77","","United Kingdom"
"538351","22355","CHARLOTTE BAG SUKI DESIGN","267","12/10/2010 15:17","2.51","","United Kingdom"
"538351","22356","CHARLOTTE BAG PINK POLKADOT","35","12/10/2010 15:17","2.51","","United Kingdom"
"538351","22367","CHILDRENS APRON SPACEBOY DESIGN","9","12/10/2010 15:17","5.06","","United Kingdom"
"538351","22378","WALL TIDY RETROSPOT ","4","12/10/2010 15:17","5.06","","United Kingdom"
"538351","22379","RECYCLING BAG RETROSPOT ","12","12/10/2010 15:17","5.06","","United Kingdom"
"538351","22384","LUNCH BAG PINK POLKADOT","1","12/10/2010 15:17","5.06","","United Kingdom"
"538351","22411","JUMBO SHOPPER VINTAGE RED PAISLEY","30","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22418","10 COLOUR SPACEBOY PEN","3","12/10/2010 15:17","2.51","","United Kingdom"
"538351","22423","REGENCY CAKESTAND 3 TIER","38","12/10/2010 15:17","25.49","","United Kingdom"
"538351","22555","PLASTERS IN TIN STRONGMAN","1","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22631","CIRCUS PARADE LUNCH BOX ","4","12/10/2010 15:17","3.36","","United Kingdom"
"538351","22637","PIGGY BANK RETROSPOT ","12","12/10/2010 15:17","5.91","","United Kingdom"
"538351","22644","CERAMIC CHERRY CAKE MONEY BANK","7","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22645","CERAMIC HEART FAIRY CAKE MONEY BANK","38","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22646","CERAMIC STRAWBERRY CAKE MONEY BANK","9","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22652","TRAVEL SEWING KIT","8","12/10/2010 15:17","4.21","","United Kingdom"
"538351","22654","DELUXE SEWING KIT ","18","12/10/2010 15:17","12.72","","United Kingdom"
"538351","22691","DOORMAT WELCOME SUNRISE","2","12/10/2010 15:17","16.98","","United Kingdom"
"538351","22694","WICKER STAR ","1","12/10/2010 15:17","5.06","","United Kingdom"
"538351","22726","ALARM CLOCK BAKELIKE GREEN","9","12/10/2010 15:17","8.47","","United Kingdom"
"538351","22727","ALARM CLOCK BAKELIKE RED ","6","12/10/2010 15:17","8.47","","United Kingdom"
