"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"554108","22352","LUNCH BOX WITH CUTLERY RETROSPOT ","6","5/22/2011 14:29","2.55","13668","United Kingdom"
"554108","21380","WOODEN HAPPY BIRTHDAY GARLAND","12","5/22/2011 14:29","2.95","13668","United Kingdom"
"554109","23084","RABBIT NIGHT LIGHT","24","5/22/2011 14:33","1.79","12682","France"
"554109","21035","SET/2 RED RETROSPOT TEA TOWELS ","6","5/22/2011 14:33","3.25","12682","France"
"554109","22432","WATERING CAN PINK BUNNY","6","5/22/2011 14:33","1.95","12682","France"
"554109","23049","RECYCLED ACAPULCO MAT RED","2","5/22/2011 14:33","8.25","12682","France"
"554109","23052","RECYCLED ACAPULCO MAT TURQUOISE","2","5/22/2011 14:33","8.25","12682","France"
"554109","23054","RECYCLED ACAPULCO MAT LAVENDER","2","5/22/2011 14:33","8.25","12682","France"
"554109","21559","STRAWBERRY LUNCH BOX WITH CUTLERY","6","5/22/2011 14:33","2.55","12682","France"
"554109","22423","REGENCY CAKESTAND 3 TIER","2","5/22/2011 14:33","12.75","12682","France"
"554109","22027","TEA PARTY BIRTHDAY CARD","12","5/22/2011 14:33","0.42","12682","France"
"554109","POST","POSTAGE","2","5/22/2011 14:33","18","12682","France"
"554110","22784","LANTERN CREAM GAZEBO ","12","5/22/2011 14:35","4.25","13468","United Kingdom"
"554110","22699","ROSES REGENCY TEACUP AND SAUCER ","6","5/22/2011 14:35","2.95","13468","United Kingdom"
"554110","82482","WOODEN PICTURE FRAME WHITE FINISH","6","5/22/2011 14:35","2.55","13468","United Kingdom"
"554110","75049L","LARGE CIRCULAR MIRROR MOBILE","6","5/22/2011 14:35","1.25","13468","United Kingdom"
"554110","23173","REGENCY TEAPOT ROSES ","2","5/22/2011 14:35","9.95","13468","United Kingdom"
"554111","21232","STRAWBERRY CERAMIC TRINKET BOX","12","5/22/2011 14:40","1.25","15724","United Kingdom"
"554111","22055","MINI CAKE STAND  HANGING STRAWBERY","8","5/22/2011 14:40","1.65","15724","United Kingdom"
"554111","21754","HOME BUILDING BLOCK WORD","6","5/22/2011 14:40","5.95","15724","United Kingdom"
"554111","22381","TOY TIDY PINK POLKADOT","5","5/22/2011 14:40","2.1","15724","United Kingdom"
"554111","22380","TOY TIDY SPACEBOY  ","5","5/22/2011 14:40","2.1","15724","United Kingdom"
"554111","22139","RETROSPOT TEA SET CERAMIC 11 PC ","6","5/22/2011 14:40","4.95","15724","United Kingdom"
"554112","90000D","COPPER/OLIVE GREEN FLOWER NECKLACE","1","5/22/2011 14:44","5.95","17611","United Kingdom"
"554112","90000A","RASPBERRY ANT COPPER FLOWER NECKLAC","1","5/22/2011 14:44","5.95","17611","United Kingdom"
"554112","90198B","VINTAGE ROSE BEAD BRACELET BLACK","1","5/22/2011 14:44","4.25","17611","United Kingdom"
"554112","90198A","VINTAGE ROSE BEAD BRACELET RASPBERR","1","5/22/2011 14:44","4.25","17611","United Kingdom"
"554112","90201B","BLACK ENAMEL FLOWER RING","1","5/22/2011 14:44","2.95","17611","United Kingdom"
"554112","90065A","WHITE VINTAGE CRYSTAL BRACELET","1","5/22/2011 14:44","6.75","17611","United Kingdom"
"554112","90201D","GREEN ENAMEL FLOWER RING","1","5/22/2011 14:44","2.95","17611","United Kingdom"
"554112","90081C","LILY BROOCH OLIVE COLOUR","1","5/22/2011 14:44","4.95","17611","United Kingdom"
"554112","90082B","DIAMANTE BOW BROOCH RED COLOUR","1","5/22/2011 14:44","6.35","17611","United Kingdom"
"554112","90082A","DIAMANTE BOW BROOCH GREEN COLOUR","1","5/22/2011 14:44","6.35","17611","United Kingdom"
"554112","90201C","RED ENAMEL FLOWER RING","1","5/22/2011 14:44","2.95","17611","United Kingdom"
"554112","90201A","PURPLE ENAMEL FLOWER RING","1","5/22/2011 14:44","2.95","17611","United Kingdom"
