"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"540542","22639","SET OF 4 NAPKIN CHARMS HEARTS","6","1/9/2011 15:18","2.55","15107","United Kingdom"
"540542","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","1/9/2011 15:18","2.95","15107","United Kingdom"
"540542","84950","ASSORTED COLOUR T-LIGHT HOLDER","12","1/9/2011 15:18","0.65","15107","United Kingdom"
"540542","84945","MULTI COLOUR SILVER T-LIGHT HOLDER","24","1/9/2011 15:18","0.85","15107","United Kingdom"
"540542","22168","ORGANISER WOOD ANTIQUE WHITE ","2","1/9/2011 15:18","8.5","15107","United Kingdom"
"540543","82486","WOOD S/3 CABINET ANT WHITE FINISH","2","1/9/2011 15:23","7.95","14395","United Kingdom"
"540543","22505","MEMO BOARD COTTAGE DESIGN","4","1/9/2011 15:23","4.95","14395","United Kingdom"
"540543","22507","MEMO BOARD RETROSPOT  DESIGN","3","1/9/2011 15:23","4.95","14395","United Kingdom"
"540543","22645","CERAMIC HEART FAIRY CAKE MONEY BANK","8","1/9/2011 15:23","1.45","14395","United Kingdom"
"540543","82482","WOODEN PICTURE FRAME WHITE FINISH","3","1/9/2011 15:23","2.55","14395","United Kingdom"
"540543","82494L","WOODEN FRAME ANTIQUE WHITE ","3","1/9/2011 15:23","2.95","14395","United Kingdom"
"540543","82581","TOILET METAL SIGN","6","1/9/2011 15:23","0.55","14395","United Kingdom"
"540543","82580","BATHROOM METAL SIGN","6","1/9/2011 15:23","0.55","14395","United Kingdom"
"540543","22470","HEART OF WICKER LARGE","4","1/9/2011 15:23","2.95","14395","United Kingdom"
"540543","21429","RED GINGHAM ROSE JEWELLERY BOX","4","1/9/2011 15:23","1.65","14395","United Kingdom"
"540543","20702","PINK PADDED MOBILE","4","1/9/2011 15:23","4.25","14395","United Kingdom"
"540543","85152","HAND OVER THE CHOCOLATE   SIGN ","7","1/9/2011 15:23","2.1","14395","United Kingdom"
"540543","22469","HEART OF WICKER SMALL","6","1/9/2011 15:23","1.65","14395","United Kingdom"
"540543","22061","LARGE CAKE STAND  HANGING STRAWBERY","2","1/9/2011 15:23","9.95","14395","United Kingdom"
"540543","22851","SET 20 NAPKINS FAIRY CAKES DESIGN ","6","1/9/2011 15:23","0.85","14395","United Kingdom"
"540543","84520B","PACK 20 ENGLISH ROSE PAPER NAPKINS","6","1/9/2011 15:23","0.85","14395","United Kingdom"
"540543","21078","SET/20 STRAWBERRY PAPER NAPKINS ","6","1/9/2011 15:23","0.85","14395","United Kingdom"
"540543","82483","WOOD 2 DRAWER CABINET WHITE FINISH","2","1/9/2011 15:23","5.95","14395","United Kingdom"
"540543","22055","MINI CAKE STAND  HANGING STRAWBERY","2","1/9/2011 15:23","1.65","14395","United Kingdom"
"540543","22212","FOUR HOOK  WHITE LOVEBIRDS","4","1/9/2011 15:23","2.1","14395","United Kingdom"
